,DateTime,year,month,day,hour,minute,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,PTDY,TIDE
987,2022-01-15 09:15:00,2022,01,15,09,15,200,6.7,MM,MM,MM,MM,MM,MM,21,MM,17,6.1,MM,MM
988,2022-01-15 08:55:00,2022,01,15,08,55,200,6.7,MM,MM,MM,MM,MM,MM,21,MM,17,7.0,MM,MM
989,2022-01-15 08:35:00,2022,01,15,08,35,200,7.7,MM,MM,MM,MM,MM,MM,21,MM,17,7.8,MM,MM
990,2022-01-15 08:15:00,2022,01,15,08,15,210,7.2,MM,MM,MM,MM,MM,MM,21,MM,17,7.8,MM,MM
991,2022-01-15 07:55:00,2022,01,15,07,55,210,7.2,MM,MM,MM,MM,MM,MM,21,MM,17,7.0,MM,MM
992,2022-01-15 07:35:00,2022,01,15,07,35,210,7.2,MM,MM,MM,MM,MM,MM,21,MM,17,7.0,MM,MM
993,2022-01-15 07:15:00,2022,01,15,07,15,200,7.7,MM,MM,MM,MM,MM,MM,21,MM,17,7.8,MM,MM
994,2022-01-15 06:55:00,2022,01,15,06,55,200,7.2,MM,MM,MM,MM,MM,MM,21,MM,17,7.0,MM,MM
995,2022-01-15 06:35:00,2022,01,15,06,35,200,7.2,MM,MM,MM,MM,MM,MM,21,MM,17,6.1,MM,MM
996,2022-01-15 06:15:00,2022,01,15,06,15,200,9.3,MM,MM,MM,MM,MM,MM,21,MM,17,7.8,MM,MM
997,2022-01-15 05:55:00,2022,01,15,05,55,200,8.8,MM,MM,MM,MM,MM,MM,21,MM,17,7.0,MM,MM
998,2022-01-15 05:35:00,2022,01,15,05,35,210,8.8,MM,MM,MM,MM,MM,MM,21,MM,16,7.8,MM,MM
999,2022-01-15 05:15:00,2022,01,15,05,15,190,9.8,MM,MM,MM,MM,MM,MM,21,MM,15,7.8,MM,MM
1000,2022-01-15 04:55:00,2022,01,15,04,55,200,8.2,MM,MM,MM,MM,MM,MM,21,MM,15,7.8,MM,MM
1001,2022-01-15 04:35:00,2022,01,15,04,35,200,10.3,MM,MM,MM,MM,MM,MM,21,MM,14,7.8,MM,MM
1002,2022-01-15 04:15:00,2022,01,15,04,15,210,6.2,MM,MM,MM,MM,MM,MM,21,MM,16,7.8,MM,MM
1003,2022-01-15 03:55:00,2022,01,15,03,55,200,8.2,MM,MM,MM,MM,MM,MM,21,MM,16,7.8,MM,MM
1004,2022-01-15 03:35:00,2022,01,15,03,35,200,8.8,MM,MM,MM,MM,MM,MM,21,MM,15,7.8,MM,MM
1005,2022-01-15 03:15:00,2022,01,15,03,15,200,8.8,MM,MM,MM,MM,MM,MM,21,MM,15,8.7,MM,MM
1006,2022-01-15 02:55:00,2022,01,15,02,55,190,10.3,13.4,MM,MM,MM,MM,MM,21,MM,15,7.8,MM,MM
1007,2022-01-15 02:35:00,2022,01,15,02,35,190,8.8,MM,MM,MM,MM,MM,MM,21,MM,14,8.7,MM,MM
1008,2022-01-15 02:15:00,2022,01,15,02,15,180,8.2,MM,MM,MM,MM,MM,MM,21,MM,15,8.7,MM,MM
1009,2022-01-15 01:55:00,2022,01,15,01,55,180,8.2,MM,MM,MM,MM,MM,MM,21,MM,15,7.8,MM,MM
1010,2022-01-15 01:35:00,2022,01,15,01,35,160,3.6,MM,MM,MM,MM,MM,MM,19,MM,17,7.8,MM,MM
1011,2022-01-15 01:15:00,2022,01,15,01,15,MM,0,MM,MM,MM,MM,MM,MM,18,MM,18,7.8,MM,MM
1012,2022-01-15 00:55:00,2022,01,15,00,55,MM,2.6,MM,MM,MM,MM,MM,MM,18,MM,17,2.2,MM,MM
1013,2022-01-15 00:35:00,2022,01,15,00,35,90,2.6,MM,MM,MM,MM,MM,MM,17,MM,17,0.2,MM,MM
1014,2022-01-15 00:15:00,2022,01,15,00,15,MM,0,MM,MM,MM,MM,MM,MM,17,MM,16,0.2,MM,MM
1015,2022-01-14 23:55:00,2022,01,14,23,55,100,2.1,MM,MM,MM,MM,MM,MM,17,MM,16,0.2,MM,MM
1016,2022-01-14 23:35:00,2022,01,14,23,35,MM,2.6,MM,MM,MM,MM,MM,MM,17,MM,16,0.2,MM,MM
1017,2022-01-14 23:15:00,2022,01,14,23,15,MM,0,MM,MM,MM,MM,MM,MM,17,MM,16,0.2,MM,MM
1018,2022-01-14 22:55:00,2022,01,14,22,55,MM,0,MM,MM,MM,MM,MM,MM,17,MM,16,0.4,MM,MM
1019,2022-01-14 22:35:00,2022,01,14,22,35,MM,0,MM,MM,MM,MM,MM,MM,18,MM,16,2.6,MM,MM
1020,2022-01-14 22:15:00,2022,01,14,22,15,MM,0,MM,MM,MM,MM,MM,MM,18,MM,16,6.1,MM,MM
1021,2022-01-14 21:55:00,2022,01,14,21,55,MM,0,MM,MM,MM,MM,MM,MM,19,MM,17,4.3,MM,MM
1022,2022-01-14 21:35:00,2022,01,14,21,35,MM,0,MM,MM,MM,MM,MM,MM,19,MM,17,3.5,MM,MM
1023,2022-01-14 21:15:00,2022,01,14,21,15,MM,0,MM,MM,MM,MM,MM,MM,18,MM,17,0.2,MM,MM
1024,2022-01-14 20:55:00,2022,01,14,20,55,170,1.5,MM,MM,MM,MM,MM,MM,18,MM,17,2.6,MM,MM
1025,2022-01-14 20:35:00,2022,01,14,20,35,MM,0,MM,MM,MM,MM,MM,MM,19,MM,17,3.5,MM,MM
1026,2022-01-14 20:15:00,2022,01,14,20,15,MM,0,MM,MM,MM,MM,MM,MM,20,MM,17,3.5,MM,MM
1027,2022-01-14 19:55:00,2022,01,14,19,55,MM,0,MM,MM,MM,MM,MM,MM,19,MM,17,5.2,MM,MM
1028,2022-01-14 19:35:00,2022,01,14,19,35,MM,0,MM,MM,MM,MM,MM,MM,19,MM,17,1.3,MM,MM
1029,2022-01-14 19:15:00,2022,01,14,19,15,MM,0,MM,MM,MM,MM,MM,MM,19,MM,17,7.0,MM,MM
1030,2022-01-14 18:55:00,2022,01,14,18,55,MM,0,MM,MM,MM,MM,MM,MM,18,MM,16,6.1,MM,MM
1031,2022-01-14 18:35:00,2022,01,14,18,35,MM,0,MM,MM,MM,MM,MM,MM,18,MM,17,6.1,MM,MM
1032,2022-01-14 18:15:00,2022,01,14,18,15,MM,0,MM,MM,MM,MM,MM,MM,19,MM,17,6.1,MM,MM
1033,2022-01-14 17:55:00,2022,01,14,17,55,MM,0,MM,MM,MM,MM,MM,MM,19,MM,17,6.1,MM,MM
1034,2022-01-14 17:35:00,2022,01,14,17,35,MM,0,MM,MM,MM,MM,MM,MM,19,MM,17,6.1,MM,MM
1035,2022-01-14 17:15:00,2022,01,14,17,15,MM,0,MM,MM,MM,MM,MM,MM,19,MM,17,7.0,MM,MM
1036,2022-01-14 16:55:00,2022,01,14,16,55,MM,0,MM,MM,MM,MM,MM,MM,19,MM,17,7.8,MM,MM
1037,2022-01-14 16:35:00,2022,01,14,16,35,MM,0,MM,MM,MM,MM,MM,MM,18,MM,17,6.1,MM,MM
1038,2022-01-14 16:15:00,2022,01,14,16,15,MM,0,MM,MM,MM,MM,MM,MM,17,MM,17,0.2,MM,MM
1039,2022-01-14 15:55:00,2022,01,14,15,55,20,2.1,MM,MM,MM,MM,MM,MM,17,MM,16,0.2,MM,MM
1040,2022-01-14 15:35:00,2022,01,14,15,35,40,2.1,MM,MM,MM,MM,MM,MM,17,MM,16,0.2,MM,MM
1041,2022-01-14 15:15:00,2022,01,14,15,15,20,2.1,MM,MM,MM,MM,MM,MM,17,MM,16,0.4,MM,MM
1042,2022-01-14 14:55:00,2022,01,14,14,55,10,2.6,MM,MM,MM,MM,MM,MM,18,MM,17,5.2,MM,MM
1043,2022-01-14 14:35:00,2022,01,14,14,35,340,2.6,MM,MM,MM,MM,MM,MM,17,MM,17,7.0,MM,MM
1044,2022-01-14 14:15:00,2022,01,14,14,15,350,2.6,MM,MM,MM,MM,MM,MM,18,MM,17,7.0,MM,MM
1045,2022-01-14 13:55:00,2022,01,14,13,55,340,2.1,MM,MM,MM,MM,MM,MM,18,MM,17,6.1,MM,MM
1046,2022-01-14 13:35:00,2022,01,14,13,35,300,2.1,MM,MM,MM,MM,MM,MM,18,MM,17,7.0,MM,MM
1047,2022-01-14 13:15:00,2022,01,14,13,15,290,2.1,MM,MM,MM,MM,MM,MM,18,MM,17,6.1,MM,MM
1048,2022-01-14 12:55:00,2022,01,14,12,55,290,2.6,MM,MM,MM,MM,MM,MM,18,MM,17,6.1,MM,MM
1049,2022-01-14 12:35:00,2022,01,14,12,35,330,2.6,MM,MM,MM,MM,MM,MM,18,MM,17,7.0,MM,MM
1050,2022-01-14 12:15:00,2022,01,14,12,15,330,1.5,MM,MM,MM,MM,MM,MM,18,MM,17,7.8,MM,MM
1051,2022-01-14 11:55:00,2022,01,14,11,55,320,1.5,MM,MM,MM,MM,MM,MM,18,MM,17,7.8,MM,MM
1052,2022-01-14 11:35:00,2022,01,14,11,35,290,1.5,MM,MM,MM,MM,MM,MM,18,MM,17,7.8,MM,MM
1053,2022-01-14 11:15:00,2022,01,14,11,15,280,2.6,MM,MM,MM,MM,MM,MM,18,MM,17,7.0,MM,MM
1054,2022-01-14 10:55:00,2022,01,14,10,55,270,2.6,MM,MM,MM,MM,MM,MM,18,MM,17,7.0,MM,MM
1055,2022-01-14 10:35:00,2022,01,14,10,35,270,3.1,MM,MM,MM,MM,MM,MM,18,MM,16,7.0,MM,MM
1056,2022-01-14 10:15:00,2022,01,14,10,15,270,3.6,MM,MM,MM,MM,MM,MM,19,MM,16,7.0,MM,MM
1057,2022-01-14 09:55:00,2022,01,14,09,55,260,3.1,MM,MM,MM,MM,MM,MM,19,MM,16,7.0,MM,MM
1058,2022-01-14 09:35:00,2022,01,14,09,35,260,3.1,MM,MM,MM,MM,MM,MM,19,MM,15,7.0,MM,MM
1059,2022-01-14 09:15:00,2022,01,14,09,15,260,3.1,MM,MM,MM,MM,MM,MM,19,MM,15,7.8,MM,MM
1060,2022-01-14 08:55:00,2022,01,14,08,55,250,3.6,MM,MM,MM,MM,MM,MM,19,MM,15,7.8,MM,MM
1061,2022-01-14 08:35:00,2022,01,14,08,35,250,3.1,MM,MM,MM,MM,MM,MM,19,MM,14,7.8,MM,MM
1062,2022-01-14 08:15:00,2022,01,14,08,15,250,3.6,MM,MM,MM,MM,MM,MM,19,MM,14,7.8,MM,MM
1063,2022-01-14 07:55:00,2022,01,14,07,55,240,3.1,MM,MM,MM,MM,MM,MM,19,MM,14,8.7,MM,MM
1064,2022-01-14 07:35:00,2022,01,14,07,35,240,3.1,MM,MM,MM,MM,MM,MM,19,MM,14,7.8,MM,MM
1065,2022-01-14 07:15:00,2022,01,14,07,15,230,3.1,MM,MM,MM,MM,MM,MM,19,MM,14,7.8,MM,MM
1066,2022-01-14 06:55:00,2022,01,14,06,55,240,3.1,MM,MM,MM,MM,MM,MM,19,MM,15,7.8,MM,MM
1067,2022-01-14 06:35:00,2022,01,14,06,35,240,3.1,MM,MM,MM,MM,MM,MM,19,MM,14,7.8,MM,MM
1068,2022-01-14 06:15:00,2022,01,14,06,15,220,2.6,MM,MM,MM,MM,MM,MM,19,MM,15,MM,MM,MM
1069,2022-01-14 05:55:00,2022,01,14,05,55,230,2.6,MM,MM,MM,MM,MM,MM,19,MM,15,7.8,MM,MM
1070,2022-01-14 05:35:00,2022,01,14,05,35,230,3.1,MM,MM,MM,MM,MM,MM,19,MM,14,7.8,MM,MM
1071,2022-01-14 05:15:00,2022,01,14,05,15,230,2.6,MM,MM,MM,MM,MM,MM,19,MM,14,7.8,MM,MM
1072,2022-01-14 04:55:00,2022,01,14,04,55,230,2.6,MM,MM,MM,MM,MM,MM,19,MM,14,7.8,MM,MM
1073,2022-01-14 04:35:00,2022,01,14,04,35,230,3.1,MM,MM,MM,MM,MM,MM,19,MM,14,7.8,MM,MM
1074,2022-01-14 04:15:00,2022,01,14,04,15,230,4.1,MM,MM,MM,MM,MM,MM,19,MM,14,8.7,MM,MM
1075,2022-01-14 03:55:00,2022,01,14,03,55,220,4.1,MM,MM,MM,MM,MM,MM,19,MM,14,7.8,MM,MM
1076,2022-01-14 03:35:00,2022,01,14,03,35,220,3.6,MM,MM,MM,MM,MM,MM,19,MM,14,7.8,MM,MM
1077,2022-01-14 03:15:00,2022,01,14,03,15,230,3.6,MM,MM,MM,MM,MM,MM,19,MM,14,7.8,MM,MM
1078,2022-01-14 02:55:00,2022,01,14,02,55,230,3.6,MM,MM,MM,MM,MM,MM,19,MM,14,7.8,MM,MM
1079,2022-01-14 02:35:00,2022,01,14,02,35,230,4.1,MM,MM,MM,MM,MM,MM,19,MM,14,8.7,MM,MM
1080,2022-01-14 02:15:00,2022,01,14,02,15,230,4.6,MM,MM,MM,MM,MM,MM,19,MM,13,8.7,MM,MM
1081,2022-01-14 01:55:00,2022,01,14,01,55,230,4.1,MM,MM,MM,MM,MM,MM,19,MM,13,8.7,MM,MM
1082,2022-01-14 01:35:00,2022,01,14,01,35,230,4.1,MM,MM,MM,MM,MM,MM,19,MM,13,8.7,MM,MM
1083,2022-01-14 01:15:00,2022,01,14,01,15,230,4.1,MM,MM,MM,MM,MM,MM,19,MM,13,8.7,MM,MM
1084,2022-01-14 00:55:00,2022,01,14,00,55,240,3.6,MM,MM,MM,MM,MM,MM,18,MM,13,8.7,MM,MM
1085,2022-01-14 00:35:00,2022,01,14,00,35,240,3.6,MM,MM,MM,MM,MM,MM,18,MM,12,8.7,MM,MM
1086,2022-01-14 00:15:00,2022,01,14,00,15,240,4.1,MM,MM,MM,MM,MM,MM,18,MM,12,8.7,MM,MM
1087,2022-01-13 23:55:00,2022,01,13,23,55,240,4.1,MM,MM,MM,MM,MM,MM,18,MM,12,7.8,MM,MM
1088,2022-01-13 23:35:00,2022,01,13,23,35,240,5.1,MM,MM,MM,MM,MM,MM,18,MM,11,7.8,MM,MM
1089,2022-01-13 23:15:00,2022,01,13,23,15,240,5.1,MM,MM,MM,MM,MM,MM,19,MM,11,MM,MM,MM
1090,2022-01-13 22:55:00,2022,01,13,22,55,240,4.6,MM,MM,MM,MM,MM,MM,19,MM,11,7.8,MM,MM
1091,2022-01-13 22:35:00,2022,01,13,22,35,240,5.1,MM,MM,MM,MM,MM,MM,18,MM,11,7.8,MM,MM
1092,2022-01-13 22:15:00,2022,01,13,22,15,250,4.6,MM,MM,MM,MM,MM,MM,18,MM,11,8.7,MM,MM
1093,2022-01-13 21:55:00,2022,01,13,21,55,260,4.6,MM,MM,MM,MM,MM,MM,18,MM,11,7.8,MM,MM
1094,2022-01-13 21:35:00,2022,01,13,21,35,260,4.6,MM,MM,MM,MM,MM,MM,18,MM,11,7.8,MM,MM
1095,2022-01-13 21:15:00,2022,01,13,21,15,270,4.6,MM,MM,MM,MM,MM,MM,17,MM,10,8.7,MM,MM
1096,2022-01-13 20:55:00,2022,01,13,20,55,270,5.1,MM,MM,MM,MM,MM,MM,17,MM,11,7.8,MM,MM
1097,2022-01-13 20:35:00,2022,01,13,20,35,260,5.1,MM,MM,MM,MM,MM,MM,17,MM,11,7.8,MM,MM
1098,2022-01-13 20:15:00,2022,01,13,20,15,270,5.1,MM,MM,MM,MM,MM,MM,17,MM,10,7.8,MM,MM
1099,2022-01-13 19:55:00,2022,01,13,19,55,280,5.1,MM,MM,MM,MM,MM,MM,17,MM,11,8.7,MM,MM
1100,2022-01-13 19:35:00,2022,01,13,19,35,300,5.7,MM,MM,MM,MM,MM,MM,17,MM,11,7.8,MM,MM
1101,2022-01-13 19:15:00,2022,01,13,19,15,280,6.2,MM,MM,MM,MM,MM,MM,16,MM,11,7.8,MM,MM
1102,2022-01-13 18:55:00,2022,01,13,18,55,280,6.7,MM,MM,MM,MM,MM,MM,16,MM,11,7.8,MM,MM
1103,2022-01-13 18:35:00,2022,01,13,18,35,280,6.2,MM,MM,MM,MM,MM,MM,16,MM,12,7.8,MM,MM
1104,2022-01-13 18:15:00,2022,01,13,18,15,290,6.2,MM,MM,MM,MM,MM,MM,16,MM,12,7.8,MM,MM
1105,2022-01-13 17:55:00,2022,01,13,17,55,290,5.7,MM,MM,MM,MM,MM,MM,16,MM,11,7.8,MM,MM
1106,2022-01-13 17:35:00,2022,01,13,17,35,300,5.7,MM,MM,MM,MM,MM,MM,16,MM,11,7.8,MM,MM
1107,2022-01-13 17:15:00,2022,01,13,17,15,300,5.1,MM,MM,MM,MM,MM,MM,16,MM,11,8.7,MM,MM
1108,2022-01-13 16:55:00,2022,01,13,16,55,300,5.1,MM,MM,MM,MM,MM,MM,16,MM,10,8.7,MM,MM
1109,2022-01-13 16:35:00,2022,01,13,16,35,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM
1110,2022-01-13 16:15:00,2022,01,13,16,15,310,5.1,MM,MM,MM,MM,MM,MM,16,MM,11,MM,MM,MM
1111,2022-01-13 15:55:00,2022,01,13,15,55,300,5.1,MM,MM,MM,MM,MM,MM,16,MM,10,7.8,MM,MM
1112,2022-01-13 15:35:00,2022,01,13,15,35,300,5.1,MM,MM,MM,MM,MM,MM,16,MM,11,7.8,MM,MM
1113,2022-01-13 15:15:00,2022,01,13,15,15,300,5.1,MM,MM,MM,MM,MM,MM,16,MM,10,8.7,MM,MM
1114,2022-01-13 14:55:00,2022,01,13,14,55,300,4.6,MM,MM,MM,MM,MM,MM,16,MM,11,7.8,MM,MM
1115,2022-01-13 14:35:00,2022,01,13,14,35,290,4.1,MM,MM,MM,MM,MM,MM,16,MM,10,7.8,MM,MM
1116,2022-01-13 14:15:00,2022,01,13,14,15,290,4.6,MM,MM,MM,MM,MM,MM,16,MM,11,8.7,MM,MM
1117,2022-01-13 13:55:00,2022,01,13,13,55,310,4.1,MM,MM,MM,MM,MM,MM,16,MM,10,8.7,MM,MM
1118,2022-01-13 13:35:00,2022,01,13,13,35,310,3.6,MM,MM,MM,MM,MM,MM,16,MM,10,8.7,MM,MM
1119,2022-01-13 13:15:00,2022,01,13,13,15,320,3.6,MM,MM,MM,MM,MM,MM,16,MM,10,8.7,MM,MM
1120,2022-01-13 12:55:00,2022,01,13,12,55,320,3.1,MM,MM,MM,MM,MM,MM,16,MM,11,8.7,MM,MM
1121,2022-01-13 12:35:00,2022,01,13,12,35,330,3.6,MM,MM,MM,MM,MM,MM,16,MM,11,7.8,MM,MM
1122,2022-01-13 12:15:00,2022,01,13,12,15,330,3.1,MM,MM,MM,MM,MM,MM,16,MM,11,7.8,MM,MM
1123,2022-01-13 11:55:00,2022,01,13,11,55,330,2.6,MM,MM,MM,MM,MM,MM,16,MM,11,8.7,MM,MM
1124,2022-01-13 11:35:00,2022,01,13,11,35,330,2.6,MM,MM,MM,MM,MM,MM,16,MM,11,7.8,MM,MM
1125,2022-01-13 11:15:00,2022,01,13,11,15,330,2.6,MM,MM,MM,MM,MM,MM,16,MM,12,8.7,MM,MM
1126,2022-01-13 10:55:00,2022,01,13,10,55,320,2.6,MM,MM,MM,MM,MM,MM,16,MM,12,8.7,MM,MM
1127,2022-01-13 10:35:00,2022,01,13,10,35,310,2.6,MM,MM,MM,MM,MM,MM,16,MM,12,8.7,MM,MM
1128,2022-01-13 10:15:00,2022,01,13,10,15,310,2.1,MM,MM,MM,MM,MM,MM,16,MM,12,7.8,MM,MM
1129,2022-01-13 09:55:00,2022,01,13,09,55,320,2.1,MM,MM,MM,MM,MM,MM,16,MM,12,7.8,MM,MM
1130,2022-01-13 09:35:00,2022,01,13,09,35,340,2.6,MM,MM,MM,MM,MM,MM,16,MM,12,7.8,MM,MM
1131,2022-01-13 09:15:00,2022,01,13,09,15,350,2.6,MM,MM,MM,MM,MM,MM,16,MM,12,8.7,MM,MM
1132,2022-01-13 08:55:00,2022,01,13,08,55,350,1.5,MM,MM,MM,MM,MM,MM,16,MM,12,7.8,MM,MM
1133,2022-01-13 08:35:00,2022,01,13,08,35,360,2.1,MM,MM,MM,MM,MM,MM,16,MM,12,8.7,MM,MM
1134,2022-01-13 08:15:00,2022,01,13,08,15,360,2.1,MM,MM,MM,MM,MM,MM,16,MM,12,8.7,MM,MM
1135,2022-01-13 07:55:00,2022,01,13,07,55,360,2.1,MM,MM,MM,MM,MM,MM,16,MM,12,8.7,MM,MM
1136,2022-01-13 07:35:00,2022,01,13,07,35,360,3.6,MM,MM,MM,MM,MM,MM,17,MM,12,8.7,MM,MM
1137,2022-01-13 07:15:00,2022,01,13,07,15,350,4.1,MM,MM,MM,MM,MM,MM,17,MM,12,8.7,MM,MM
1138,2022-01-13 06:55:00,2022,01,13,06,55,340,2.6,MM,MM,MM,MM,MM,MM,17,MM,11,7.8,MM,MM
1139,2022-01-13 06:35:00,2022,01,13,06,35,350,2.6,MM,MM,MM,MM,MM,MM,17,MM,11,7.8,MM,MM
1140,2022-01-13 06:15:00,2022,01,13,06,15,340,2.1,MM,MM,MM,MM,MM,MM,17,MM,11,8.7,MM,MM
1141,2022-01-13 05:55:00,2022,01,13,05,55,MM,0,MM,MM,MM,MM,MM,MM,17,MM,11,8.7,MM,MM
1142,2022-01-13 05:35:00,2022,01,13,05,35,MM,0,MM,MM,MM,MM,MM,MM,17,MM,11,7.8,MM,MM
1143,2022-01-13 05:15:00,2022,01,13,05,15,MM,0,MM,MM,MM,MM,MM,MM,17,MM,11,8.7,MM,MM
1144,2022-01-13 04:55:00,2022,01,13,04,55,160,1.5,MM,MM,MM,MM,MM,MM,17,MM,11,7.8,MM,MM
1145,2022-01-13 04:35:00,2022,01,13,04,35,MM,0,MM,MM,MM,MM,MM,MM,17,MM,11,8.7,MM,MM
1146,2022-01-13 04:15:00,2022,01,13,04,15,130,2.1,MM,MM,MM,MM,MM,MM,17,MM,11,8.7,MM,MM
1147,2022-01-13 03:55:00,2022,01,13,03,55,MM,1.5,MM,MM,MM,MM,MM,MM,17,MM,11,8.7,MM,MM
1148,2022-01-13 03:35:00,2022,01,13,03,35,MM,2.1,MM,MM,MM,MM,MM,MM,17,MM,11,8.7,MM,MM
1149,2022-01-13 03:15:00,2022,01,13,03,15,70,3.1,MM,MM,MM,MM,MM,MM,17,MM,11,8.7,MM,MM
1150,2022-01-13 02:55:00,2022,01,13,02,55,60,3.1,MM,MM,MM,MM,MM,MM,17,MM,10,8.7,MM,MM
1151,2022-01-13 02:35:00,2022,01,13,02,35,50,2.1,MM,MM,MM,MM,MM,MM,17,MM,10,8.7,MM,MM
1152,2022-01-13 02:15:00,2022,01,13,02,15,60,2.6,MM,MM,MM,MM,MM,MM,17,MM,10,7.8,MM,MM
1153,2022-01-13 01:55:00,2022,01,13,01,55,MM,2.1,MM,MM,MM,MM,MM,MM,17,MM,10,8.7,MM,MM
1154,2022-01-13 01:35:00,2022,01,13,01,35,70,3.1,MM,MM,MM,MM,MM,MM,17,MM,9,8.7,MM,MM
1155,2022-01-13 01:15:00,2022,01,13,01,15,60,3.1,MM,MM,MM,MM,MM,MM,17,MM,10,8.7,MM,MM
1156,2022-01-13 00:55:00,2022,01,13,00,55,MM,2.1,5.7,MM,MM,MM,MM,MM,17,MM,10,8.7,MM,MM
1157,2022-01-13 00:35:00,2022,01,13,00,35,40,3.1,MM,MM,MM,MM,MM,MM,17,MM,9,7.8,MM,MM
1158,2022-01-13 00:15:00,2022,01,13,00,15,40,3.1,MM,MM,MM,MM,MM,MM,17,MM,10,8.7,MM,MM
1159,2022-01-12 23:55:00,2022,01,12,23,55,MM,3.1,MM,MM,MM,MM,MM,MM,17,MM,10,8.7,MM,MM
1160,2022-01-12 23:35:00,2022,01,12,23,35,50,3.1,5.7,MM,MM,MM,MM,MM,17,MM,9,8.7,MM,MM
1161,2022-01-12 23:15:00,2022,01,12,23,15,40,5.1,MM,MM,MM,MM,MM,MM,17,MM,10,8.7,MM,MM
1162,2022-01-12 22:55:00,2022,01,12,22,55,50,3.1,MM,MM,MM,MM,MM,MM,17,MM,9,8.7,MM,MM
1163,2022-01-12 22:35:00,2022,01,12,22,35,30,4.1,MM,MM,MM,MM,MM,MM,17,MM,10,8.7,MM,MM
1164,2022-01-12 22:15:00,2022,01,12,22,15,40,2.1,MM,MM,MM,MM,MM,MM,17,MM,9,8.7,MM,MM
1165,2022-01-12 21:55:00,2022,01,12,21,55,MM,2.1,MM,MM,MM,MM,MM,MM,17,MM,9,8.7,MM,MM
1166,2022-01-12 21:35:00,2022,01,12,21,35,MM,2.1,MM,MM,MM,MM,MM,MM,17,MM,9,7.8,MM,MM
1167,2022-01-12 21:15:00,2022,01,12,21,15,MM,2.1,MM,MM,MM,MM,MM,MM,17,MM,10,7.8,MM,MM
1168,2022-01-12 20:55:00,2022,01,12,20,55,50,2.1,MM,MM,MM,MM,MM,MM,16,MM,11,7.8,MM,MM
1169,2022-01-12 20:35:00,2022,01,12,20,35,50,4.1,MM,MM,MM,MM,MM,MM,16,MM,11,7.8,MM,MM
1170,2022-01-12 20:15:00,2022,01,12,20,15,40,6.7,MM,MM,MM,MM,MM,MM,16,MM,11,7.8,MM,MM
1171,2022-01-12 19:55:00,2022,01,12,19,55,30,7.7,MM,MM,MM,MM,MM,MM,16,MM,12,7.8,MM,MM
1172,2022-01-12 19:35:00,2022,01,12,19,35,30,7.7,MM,MM,MM,MM,MM,MM,16,MM,12,7.8,MM,MM
1173,2022-01-12 19:15:00,2022,01,12,19,15,30,6.7,MM,MM,MM,MM,MM,MM,16,MM,11,7.8,MM,MM
1174,2022-01-12 18:55:00,2022,01,12,18,55,30,7.7,MM,MM,MM,MM,MM,MM,16,MM,12,7.8,MM,MM
1175,2022-01-12 18:35:00,2022,01,12,18,35,30,7.7,MM,MM,MM,MM,MM,MM,16,MM,12,7.8,MM,MM
1176,2022-01-12 18:15:00,2022,01,12,18,15,30,8.8,MM,MM,MM,MM,MM,MM,17,MM,11,7.8,MM,MM
1177,2022-01-12 17:55:00,2022,01,12,17,55,20,7.2,MM,MM,MM,MM,MM,MM,17,MM,11,7.8,MM,MM
1178,2022-01-12 17:35:00,2022,01,12,17,35,30,4.6,MM,MM,MM,MM,MM,MM,17,MM,10,8.7,MM,MM
