,DateTime,WDIR,WSPD,ATMP,DEWP,VIS,GSTD,TIME,WX,WY
1582,2022-01-07 02:55:00,20.0,11.8,17.0,8.0,8.7,0.0,0.7223639620597556,-8.506357950530546,8.178133920244017
1581,2022-01-07 03:15:00,20.0,11.8,16.0,8.0,7.8,0.0,0.659345815100069,-8.506357950530546,8.178133920244017
1580,2022-01-07 03:35:00,20.0,12.4,16.0,8.0,7.8,0.0,0.5913096483635825,-8.938884625981252,8.593971238222526
1579,2022-01-07 03:55:00,20.0,11.3,16.0,9.0,7.8,0.0,0.5187732581605216,-8.145919054321626,7.831602821928592
1578,2022-01-07 04:15:00,20.0,11.8,16.0,9.0,7.8,0.0,0.44228869021900125,-8.506357950530546,8.178133920244017
1577,2022-01-07 04:35:00,20.0,11.8,16.0,9.0,7.8,0.0,0.3624380382837017,-8.506357950530546,8.178133920244017
1576,2022-01-07 04:55:00,30.0,13.9,16.0,9.0,8.7,0.0,0.27982901403099203,-12.679414158089449,-5.6958280001805575
1575,2022-01-07 05:15:00,30.0,13.4,15.0,9.0,7.8,0.0,0.19509032201612833,-12.223320123625799,-5.490942100893487
1574,2022-01-07 05:35:00,30.0,13.4,15.0,8.0,8.7,0.0,0.10886687485196474,-12.223320123625799,-5.490942100893487
1573,2022-01-07 05:55:00,30.0,13.4,15.0,8.0,7.8,0.0,0.02181488503456116,-12.223320123625799,-5.490942100893487
1572,2022-01-07 06:15:00,30.0,11.3,15.0,9.0,7.8,4.699999999999999,-0.06540312923014314,-10.307725178878473,-4.630421323887791
1571,2022-01-07 06:35:00,30.0,12.4,14.0,9.0,7.8,3.0,-0.15212338618991647,-11.3111320546985,-5.081170302319347
1570,2022-01-07 06:55:00,30.0,12.4,14.0,9.0,8.7,4.1,-0.23768589232617318,-11.3111320546985,-5.081170302319347
1569,2022-01-07 07:15:00,30.0,12.4,14.0,9.0,7.8,4.1,-0.32143946530316136,-11.3111320546985,-5.081170302319347
1568,2022-01-07 07:35:00,30.0,12.9,14.0,11.0,7.8,3.5999999999999996,-0.40274668985873713,-11.76722608916215,-5.286056201606416
1567,2022-01-07 07:55:00,50.0,8.8,15.0,12.0,6.1,4.1,-0.48098876891938747,8.285846485271964,-2.963907559710028
1566,2022-01-07 08:15:00,50.0,10.3,15.0,11.0,7.0,2.5999999999999996,-0.555570233019602,9.69820668162514,-3.469119075569692
1565,2022-01-07 08:35:00,70.0,7.2,15.0,11.0,6.1,4.1000000000000005,-0.6259234721840591,-3.206381268003377,6.446636267403107
1564,2022-01-07 08:55:00,70.0,7.7,15.0,11.0,6.55,0.0,-0.691513055782269,-3.429046633836945,6.894319341528322
1563,2022-01-07 09:15:00,60.0,8.8,15.0,11.0,7.0,3.0,-0.7518398074789773,5.8447324864423225,6.578685443302921
1562,2022-01-07 09:35:00,70.0,8.2,14.0,11.0,7.0,2.6000000000000014,-0.8064446042674827,-3.6517119996705127,7.342002415653537
1561,2022-01-07 09:55:00,50.0,8.2,14.0,11.0,5.2,3.6000000000000014,-0.8549118706729464,7.720902406730692,-2.761822953366162
1560,2022-01-07 10:15:00,60.0,8.2,14.0,11.0,5.2,0.0,-0.8968727415326883,5.446227998730345,6.130138708532266
1559,2022-01-07 10:35:00,60.0,8.2,15.0,11.0,6.1,4.200000000000001,-0.9320078692827987,5.446227998730345,6.130138708532266
1558,2022-01-07 10:55:00,90.0,5.1,15.0,11.0,7.0,7.300000000000001,-0.9600498543859286,-1.5275285132532315,-4.865866484111372
1557,2022-01-07 11:15:00,70.0,8.8,14.0,11.0,7.0,3.5999999999999996,-0.9807852804032304,-3.9189104386707947,7.879222104603798
1556,2022-01-07 11:35:00,60.0,6.7,15.0,12.0,6.1,4.6000000000000005,-0.9940563382223196,4.4499667794504045,5.008771871605632
1555,2022-01-07 11:55:00,70.0,6.7,15.0,12.0,7.0,3.1000000000000005,-0.9997620270799091,-2.983715902169809,5.998953193277891
1554,2022-01-07 12:15:00,70.0,6.7,15.0,12.0,7.0,4.6000000000000005,-0.9978589232386035,-2.983715902169809,5.998953193277891
1553,2022-01-07 12:35:00,70.0,7.7,15.0,12.0,7.0,3.6000000000000005,-0.9883615104677607,-3.429046633836945,6.894319341528322
1552,2022-01-07 12:55:00,70.0,7.7,15.0,12.0,6.1,3.6000000000000005,-0.9713420698132615,-3.429046633836945,6.894319341528322
1551,2022-01-07 13:15:00,70.0,7.7,15.0,12.0,7.8,4.1000000000000005,-0.9469301294951057,-3.429046633836945,6.894319341528322
1550,2022-01-07 13:35:00,80.0,6.7,15.0,12.0,7.0,4.1000000000000005,-0.9153114791194472,-6.679272664060634,-0.5266086584289733
1549,2022-01-07 13:55:00,80.0,8.2,15.0,12.0,7.8,0.0,-0.876726755707508,-8.174632215715999,-0.6445061192712808
1548,2022-01-07 14:15:00,80.0,7.7,15.0,12.0,7.0,3.6000000000000005,-0.8314696123025455,-7.676179031830878,-0.6052069656571784
1547,2022-01-07 14:35:00,80.0,7.2,15.0,13.0,7.0,3.1000000000000005,-0.7798844830928815,-7.177725847945756,-0.5659078120430758
1546,2022-01-07 14:55:00,80.0,7.7,15.0,13.0,6.1,2.6000000000000005,-0.7223639620597556,-7.676179031830878,-0.6052069656571784
1545,2022-01-07 15:15:00,80.0,7.2,15.0,13.0,6.1,3.6000000000000005,-0.6593458151000691,-7.177725847945756,-0.5659078120430758
1544,2022-01-07 15:35:00,80.0,6.2,16.0,14.0,6.1,4.6000000000000005,-0.5913096483635822,-6.180819480175512,-0.48730950481487084
1543,2022-01-07 15:55:00,70.0,7.2,16.0,14.0,5.2,2.6000000000000005,-0.5187732581605214,-3.206381268003377,6.446636267403107
1542,2022-01-07 16:15:00,70.0,6.2,16.0,14.0,5.2,4.1000000000000005,-0.44228869021900136,-2.7610505363362416,5.551270119152675
1541,2022-01-07 16:35:00,70.0,7.2,16.0,14.0,2.6,3.1000000000000005,-0.3624380382837018,-3.206381268003377,6.446636267403107
1540,2022-01-07 16:55:00,70.0,6.7,16.0,14.0,2.6,3.1000000000000005,-0.27982901403099236,-2.983715902169809,5.998953193277891
1539,2022-01-07 17:15:00,70.0,6.7,16.0,14.0,2.6,3.1000000000000005,-0.19509032201612866,-2.983715902169809,5.998953193277891
1538,2022-01-07 17:35:00,70.0,8.8,16.0,14.0,2.2,0.0,-0.10886687485196507,-3.9189104386707947,7.879222104603798
1537,2022-01-07 17:55:00,70.0,8.2,16.0,14.0,2.6,2.6000000000000014,-0.021814885034560836,-3.6517119996705127,7.342002415653537
1536,2022-01-07 18:15:00,75.0,6.7,16.0,15.0,2.2,4.1000000000000005,0.06540312923014237,5.8300151267281715,-3.3016546794176866
1535,2022-01-07 18:35:00,80.0,8.2,16.0,15.0,2.2,3.6000000000000014,0.15212338618991592,-8.174632215715999,-0.6445061192712808
1534,2022-01-07 18:55:00,70.0,8.2,16.0,15.0,2.2,3.1000000000000014,0.23768589232617307,-3.6517119996705127,7.342002415653537
1533,2022-01-07 19:15:00,70.0,8.2,16.0,15.0,2.6,4.200000000000001,0.3214394653031615,-3.6517119996705127,7.342002415653537
1532,2022-01-07 19:35:00,75.0,8.2,16.0,15.0,3.5,4.200000000000001,0.402746689858737,7.13524239390612,-4.04083110018284
1531,2022-01-07 19:55:00,80.0,7.7,16.0,15.0,3.5,5.2,0.48098876891938736,-7.676179031830878,-0.6052069656571784
1530,2022-01-07 20:15:00,80.0,7.2,16.0,15.0,2.6,5.7,0.5555702330196018,-7.177725847945756,-0.5659078120430758
1529,2022-01-07 20:35:00,80.0,8.8,16.0,15.0,2.6,4.6,0.6259234721840586,-8.772776036378147,-0.6916651036082039
1528,2022-01-07 20:55:00,80.0,6.7,17.0,16.0,3.5,5.7,0.6915130557822695,-6.679272664060634,-0.5266086584289733
1527,2022-01-07 21:15:00,80.0,7.7,17.0,16.0,4.3,6.2,0.7518398074789769,-7.676179031830878,-0.6052069656571784
1526,2022-01-07 21:35:00,80.0,7.2,17.0,16.0,1.7,4.6000000000000005,0.8064446042674821,-7.177725847945756,-0.5659078120430758
1525,2022-01-07 21:55:00,80.0,8.2,17.0,16.0,2.2,4.700000000000001,0.8549118706729466,-8.174632215715999,-0.6445061192712808
1524,2022-01-07 22:15:00,85.0,4.1,18.0,16.0,5.2,7.700000000000001,0.8968727415326883,3.2069219145594756,2.554535541721466
1523,2022-01-07 22:35:00,90.0,6.2,18.0,16.0,6.1,5.1000000000000005,0.9320078692827984,-1.8569954474843209,-5.915367098331473
1522,2022-01-07 22:55:00,90.0,6.2,18.0,16.0,6.1,6.2,0.9600498543859286,-1.8569954474843209,-5.915367098331473
1521,2022-01-07 23:15:00,90.0,5.1,18.0,16.0,6.1,7.800000000000001,0.9807852804032303,-1.5275285132532315,-4.865866484111372
1520,2022-01-07 23:35:00,80.0,4.6,18.0,17.0,6.1,6.200000000000001,0.9940563382223195,-4.585769291743121,-0.36155221324974285
1519,2022-01-07 23:55:00,80.0,5.7,19.0,17.0,6.1,5.6000000000000005,0.9997620270799091,-5.6823662962903905,-0.4480103512007684
1518,2022-01-08 00:15:00,80.0,5.1,19.0,17.0,5.2,5.700000000000001,0.9978589232386035,-5.084222475628243,-0.40085136686384537
1517,2022-01-08 00:35:00,70.0,3.6,19.0,17.0,5.2,6.200000000000001,0.9883615104677607,-1.6031906340016886,3.2233181337015533
1516,2022-01-08 00:55:00,90.0,6.7,19.0,17.0,6.1,5.7,0.9713420698132614,-2.006753144862089,-6.3924128320678815
1515,2022-01-08 01:15:00,90.0,6.2,19.0,17.0,6.1,4.6000000000000005,0.9469301294951057,-1.8569954474843209,-5.915367098331473
1514,2022-01-08 01:35:00,90.0,5.1,19.0,18.0,6.1,6.700000000000001,0.9153114791194471,-1.5275285132532315,-4.865866484111372
1513,2022-01-08 01:55:00,90.0,10.8,20.0,18.0,5.2,0.0,0.8767267557075077,-3.234766263359785,-10.304187848706437
1512,2022-01-08 02:15:00,90.0,8.8,20.0,18.0,5.2,5.1,0.8314696123025452,-2.6357354738487135,-8.3960049137608
1511,2022-01-08 02:35:00,90.0,9.3,20.0,18.0,4.3,3.0999999999999996,0.7798844830928818,-2.7854931712264817,-8.873050647497209
1510,2022-01-08 02:55:00,100.0,10.3,20.0,18.0,4.3,3.5999999999999996,0.7223639620597556,7.963148124178349,-6.532860931658876
1509,2022-01-08 03:15:00,100.0,8.8,20.0,18.0,4.3,4.6,0.659345815100069,6.803466358521307,-5.581473417339622
1508,2022-01-08 03:35:00,100.0,9.3,20.0,18.0,3.5,4.6,0.5913096483635825,7.190026947073655,-5.898602588779373
1507,2022-01-08 03:55:00,90.0,8.2,20.0,19.0,2.6,5.200000000000001,0.5187732581605216,-2.456026236995392,-7.823550033277108
1506,2022-01-08 04:15:00,100.0,9.8,21.0,19.0,2.6,4.6,0.44228869021900125,7.576587535626001,-6.215731760219124
1505,2022-01-08 04:35:00,90.0,9.8,21.0,19.0,3.5,3.5999999999999996,0.3624380382837017,-2.9352508686042493,-9.350096381233618
1504,2022-01-08 04:55:00,100.0,10.3,21.0,19.0,2.6,3.0999999999999996,0.27982901403099203,7.963148124178349,-6.532860931658876
1503,2022-01-08 05:15:00,100.0,9.8,21.0,19.0,2.6,4.1,0.19509032201612833,7.576587535626001,-6.215731760219124
1502,2022-01-08 05:35:00,100.0,10.8,21.0,19.0,2.6,0.0,0.10886687485196474,8.349708712730695,-6.8499901030986265
1501,2022-01-08 05:55:00,100.0,9.8,21.0,20.0,2.6,2.5999999999999996,0.02181488503456116,7.576587535626001,-6.215731760219124
1500,2022-01-08 06:15:00,100.0,8.2,21.0,20.0,2.6,2.6000000000000014,-0.06540312923014314,6.33959365225849,-5.200918411611919
1499,2022-01-08 06:35:00,100.0,9.3,21.0,20.0,2.6,0.0,-0.15212338618991647,7.190026947073655,-5.898602588779373
1498,2022-01-08 06:55:00,100.0,7.7,22.0,20.0,2.6,3.6000000000000005,-0.23768589232617318,5.953033063706144,-4.8837892401721685
1497,2022-01-08 07:15:00,100.0,6.7,22.0,20.0,2.6,3.6000000000000005,-0.32143946530316136,5.17991188660145,-4.249530897292667
1496,2022-01-08 07:35:00,100.0,8.8,22.0,20.0,2.6,0.0,-0.40274668985873713,6.803466358521307,-5.581473417339622
1495,2022-01-08 07:55:00,100.0,7.7,22.0,20.0,2.6,0.0,-0.48098876891938747,5.953033063706144,-4.8837892401721685
1494,2022-01-08 08:15:00,120.0,6.2,22.0,21.0,2.6,4.6000000000000005,-0.555570233019602,-0.730021523862077,6.156871654882705
1493,2022-01-08 08:35:00,100.0,6.2,22.0,21.0,2.6,3.6000000000000005,-0.6259234721840591,4.793351298049103,-3.932401725852915
1492,2022-01-08 08:55:00,110.0,5.7,22.0,21.0,0.9,3.6000000000000005,-0.691513055782269,4.999804731359324,2.737143154509262
1491,2022-01-08 09:15:00,120.0,4.6,22.0,21.0,2.6,3.1000000000000005,-0.7518398074789773,-0.5416288725428312,4.568001550396845
1490,2022-01-08 09:35:00,120.0,5.1,23.0,21.0,2.6,3.700000000000001,-0.8064446042674827,-0.6005015760800955,5.064523458048676
1489,2022-01-08 09:55:00,120.0,5.1,23.0,22.0,2.6,0.0,-0.8549118706729464,-0.6005015760800955,5.064523458048676
1488,2022-01-08 10:15:00,130.0,8.8,23.0,22.0,3.5,0.0,-0.8968727415326883,-8.493171240508403,2.303484812062143
1487,2022-01-08 10:35:00,130.0,10.3,23.0,22.0,2.6,0.0,-0.9320078692827987,-9.94087088377688,2.696124268663645
1486,2022-01-08 10:55:00,130.0,10.3,23.0,22.0,2.6,0.0,-0.9600498543859286,-9.94087088377688,2.696124268663645
1485,2022-01-08 11:15:00,130.0,9.8,23.0,22.0,2.6,0.0,-0.9807852804032304,-9.45830433602072,2.5652444497964773
1484,2022-01-08 11:35:00,120.0,7.7,23.0,22.0,1.7,0.0,-0.9940563382223196,-0.9066396344738697,7.646437377838198
1483,2022-01-08 11:55:00,130.0,8.2,23.0,22.0,1.3,0.0,-0.9997620270799091,-7.9140913832010105,2.146429029421542
1482,2022-01-08 12:15:00,130.0,8.2,23.0,22.0,1.7,0.0,-0.9978589232386035,-7.9140913832010105,2.146429029421542
1481,2022-01-08 12:35:00,140.0,4.6,23.0,22.0,2.6,0.0,-0.9883615104677607,-2.7754609627818847,-3.6683533695752173
1480,2022-01-08 12:55:00,150.0,5.7,23.0,22.0,2.6,0.0,-0.9713420698132615,2.9316656428564034,-4.888285646164241
1479,2022-01-08 13:15:00,160.0,7.7,23.0,22.0,2.6,0.0,-0.9469301294951057,7.604863513953255,1.2066693557650967
1478,2022-01-08 13:35:00,160.0,8.8,23.0,22.0,3.5,0.0,-0.9153114791194472,8.691272587375149,1.379050692302968
1477,2022-01-08 13:55:00,160.0,8.2,23.0,22.0,2.6,0.0,-0.876726755707508,8.098685820054115,1.2850245087368561
1476,2022-01-08 14:15:00,160.0,7.7,24.0,22.0,3.5,0.0,-0.8314696123025455,7.604863513953255,1.2066693557650967
1475,2022-01-08 14:35:00,160.0,8.2,24.0,22.0,3.5,0.0,-0.7798844830928815,8.098685820054115,1.2850245087368561
1474,2022-01-08 14:55:00,170.0,8.2,24.0,22.0,2.6,0.0,-0.7223639620597556,1.8335104059334797,7.992386351480616
1473,2022-01-08 15:15:00,170.0,9.3,24.0,22.0,2.6,0.0,-0.6593458151000691,2.0794691189245564,9.064535740093872
1472,2022-01-08 15:35:00,170.0,9.3,24.0,22.0,3.5,0.0,-0.5913096483635822,2.0794691189245564,9.064535740093872
1471,2022-01-08 15:55:00,170.0,9.8,24.0,22.0,2.6,0.0,-0.5187732581605214,2.1912685339205007,9.551876371281713
1470,2022-01-08 16:15:00,170.0,9.8,24.0,22.0,3.5,0.0,-0.44228869021900136,2.1912685339205007,9.551876371281713
1469,2022-01-08 16:35:00,170.0,10.3,24.0,22.0,2.6,0.0,-0.3624380382837018,2.3030679489164445,10.039217002469556
1468,2022-01-08 16:55:00,170.0,9.8,24.0,22.0,3.5,0.0,-0.27982901403099236,2.1912685339205007,9.551876371281713
1467,2022-01-08 17:15:00,170.0,8.8,24.0,22.0,3.5,0.0,-0.19509032201612866,1.9676697039286128,8.577195108906029
1466,2022-01-08 17:35:00,160.0,8.8,24.0,22.0,3.5,0.0,-0.10886687485196507,8.691272587375149,1.379050692302968
1465,2022-01-08 17:55:00,160.0,8.8,24.0,22.0,2.6,0.0,-0.021814885034560836,8.691272587375149,1.379050692302968
1464,2022-01-08 18:15:00,160.0,9.8,24.0,22.0,2.6,0.0,0.06540312923014237,9.67891719957687,1.5357609982464868
1463,2022-01-08 18:35:00,170.0,10.8,24.0,22.0,2.6,0.0,0.15212338618991592,2.4148673639123883,10.526557633657399
1462,2022-01-08 18:55:00,170.0,10.3,24.0,22.0,2.6,0.0,0.23768589232617307,2.3030679489164445,10.039217002469556
1461,2022-01-08 19:15:00,170.0,10.3,24.0,22.0,3.5,0.0,0.3214394653031615,2.3030679489164445,10.039217002469556
1460,2022-01-08 19:35:00,170.0,11.3,24.0,22.0,2.6,0.0,0.402746689858737,2.526666778908332,11.01389826484524
1459,2022-01-08 19:55:00,170.0,11.8,24.0,22.0,3.5,0.0,0.48098876891938736,2.638466193904276,11.501238896033083
1458,2022-01-08 20:15:00,170.0,11.8,24.0,22.0,3.5,0.0,0.5555702330196018,2.638466193904276,11.501238896033083
1457,2022-01-08 20:35:00,170.0,11.8,24.0,22.0,3.5,0.0,0.6259234721840586,2.638466193904276,11.501238896033083
1456,2022-01-08 20:55:00,160.0,12.4,24.0,22.0,3.5,2.5,0.6915130557822695,12.246793191301345,1.9432077936996364
1455,2022-01-08 21:15:00,160.0,10.8,24.0,22.0,2.6,0.0,0.7518398074789769,10.666561811778593,1.692471304190006
1454,2022-01-08 21:35:00,160.0,10.8,24.0,22.0,3.5,0.0,0.8064446042674821,10.666561811778593,1.692471304190006
1453,2022-01-08 21:55:00,160.0,10.3,24.0,22.0,3.5,0.0,0.8549118706729466,10.17273950567773,1.6141161512182465
1452,2022-01-08 22:15:00,160.0,10.3,24.0,22.0,3.5,0.0,0.8968727415326883,10.17273950567773,1.6141161512182465
1451,2022-01-08 22:35:00,160.0,10.3,24.0,22.0,3.5,0.0,0.9320078692827984,10.17273950567773,1.6141161512182465
1450,2022-01-08 22:55:00,160.0,10.3,24.0,22.0,2.6,0.0,0.9600498543859286,10.17273950567773,1.6141161512182465
1449,2022-01-08 23:15:00,160.0,9.8,24.0,22.0,3.5,0.0,0.9807852804032303,9.67891719957687,1.5357609982464868
1448,2022-01-08 23:35:00,160.0,10.3,24.0,22.0,3.5,0.0,0.9940563382223195,10.17273950567773,1.6141161512182465
1447,2022-01-08 23:55:00,170.0,11.3,24.0,22.0,2.6,0.0,0.9997620270799091,2.526666778908332,11.01389826484524
1446,2022-01-09 00:15:00,160.0,10.3,24.0,22.0,2.6,0.0,0.9978589232386035,10.17273950567773,1.6141161512182465
1445,2022-01-09 00:35:00,160.0,9.8,24.0,22.0,3.5,0.0,0.9883615104677607,9.67891719957687,1.5357609982464868
1444,2022-01-09 00:55:00,170.0,10.3,24.0,22.0,3.5,0.0,0.9713420698132614,2.3030679489164445,10.039217002469556
1443,2022-01-09 01:15:00,160.0,9.8,24.0,22.0,2.6,0.0,0.9469301294951057,9.67891719957687,1.5357609982464868
1442,2022-01-09 01:35:00,170.0,9.8,24.0,22.0,2.6,0.0,0.9153114791194471,2.1912685339205007,9.551876371281713
1441,2022-01-09 01:55:00,170.0,10.8,24.0,22.0,2.6,0.0,0.8767267557075077,2.4148673639123883,10.526557633657399
1440,2022-01-09 02:15:00,170.0,11.3,24.0,22.0,2.6,0.0,0.8314696123025452,2.526666778908332,11.01389826484524
1439,2022-01-09 02:35:00,170.0,11.8,24.0,22.0,2.6,0.0,0.7798844830928818,2.638466193904276,11.501238896033083
1438,2022-01-09 02:55:00,160.0,11.3,24.0,22.0,2.6,0.0,0.7223639620597556,11.160384117879453,1.7708264571617656
1437,2022-01-09 03:15:00,160.0,11.3,24.0,22.0,2.6,0.0,0.659345815100069,11.160384117879453,1.7708264571617656
1436,2022-01-09 03:35:00,170.0,11.8,24.0,22.0,2.6,0.0,0.5913096483635825,2.638466193904276,11.501238896033083
1435,2022-01-09 03:55:00,160.0,11.8,24.0,22.0,2.6,0.0,0.5187732581605216,11.654206423980312,1.849181610133525
1434,2022-01-09 04:15:00,170.0,11.8,24.0,22.0,2.6,0.0,0.44228869021900125,2.638466193904276,11.501238896033083
1433,2022-01-09 04:35:00,170.0,11.8,24.0,22.0,2.6,0.0,0.3624380382837017,2.638466193904276,11.501238896033083
1432,2022-01-09 04:55:00,170.0,11.8,24.0,22.0,2.6,0.0,0.27982901403099203,2.638466193904276,11.501238896033083
1431,2022-01-09 05:15:00,170.0,11.3,24.0,22.0,3.5,0.0,0.19509032201612833,2.526666778908332,11.01389826484524
1430,2022-01-09 05:35:00,170.0,11.3,24.0,22.0,3.5,0.0,0.10886687485196474,2.526666778908332,11.01389826484524
1429,2022-01-09 05:55:00,180.0,10.8,24.0,22.0,2.6,0.0,0.02181488503456116,-8.862275411375812,6.172525782281004
1428,2022-01-09 06:15:00,180.0,9.3,24.0,22.0,3.5,0.0,-0.06540312923014314,-7.631403826462504,5.315230534741976
1427,2022-01-09 06:35:00,170.0,10.3,24.0,22.0,3.5,0.0,-0.15212338618991647,2.3030679489164445,10.039217002469556
1426,2022-01-09 06:55:00,170.0,11.8,24.0,21.0,3.5,0.0,-0.23768589232617318,2.638466193904276,11.501238896033083
1425,2022-01-09 07:15:00,170.0,10.8,23.0,21.0,3.5,0.0,-0.32143946530316136,2.4148673639123883,10.526557633657399
1424,2022-01-09 07:35:00,170.0,9.8,23.0,22.0,3.5,0.0,-0.40274668985873713,2.1912685339205007,9.551876371281713
1423,2022-01-09 07:55:00,170.0,10.8,23.0,22.0,3.5,0.0,-0.48098876891938747,2.4148673639123883,10.526557633657399
1422,2022-01-09 08:15:00,170.0,9.3,23.0,21.0,3.5,0.0,-0.555570233019602,2.0794691189245564,9.064535740093872
1421,2022-01-09 08:35:00,170.0,9.3,23.0,22.0,3.5,0.0,-0.6259234721840591,2.0794691189245564,9.064535740093872
1420,2022-01-09 08:55:00,170.0,8.8,23.0,22.0,3.5,0.0,-0.691513055782269,1.9676697039286128,8.577195108906029
1419,2022-01-09 09:15:00,170.0,8.2,23.0,22.0,3.5,0.0,-0.7518398074789773,1.8335104059334797,7.992386351480616
1418,2022-01-09 09:35:00,180.0,6.7,23.0,22.0,3.5,0.0,-0.8064446042674827,-5.4978930792794385,3.8292521056743265
1417,2022-01-09 09:55:00,180.0,6.2,23.0,22.0,3.5,0.0,-0.8549118706729464,-5.087602550975003,3.5434870231613167
1416,2022-01-09 10:15:00,170.0,7.2,23.0,22.0,3.5,0.0,-0.8968727415326883,1.609911575941592,7.017705089104932
1415,2022-01-09 10:35:00,180.0,7.2,23.0,22.0,3.5,0.0,-0.9320078692827987,-5.908183607583874,4.115017188187336
1414,2022-01-09 10:55:00,180.0,7.2,23.0,22.0,3.5,0.0,-0.9600498543859286,-5.908183607583874,4.115017188187336
1413,2022-01-09 11:15:00,180.0,7.2,23.0,22.0,3.5,0.0,-0.9807852804032304,-5.908183607583874,4.115017188187336
1412,2022-01-09 11:35:00,180.0,6.7,23.0,22.0,3.5,0.0,-0.9940563382223196,-5.4978930792794385,3.8292521056743265
1411,2022-01-09 11:55:00,180.0,7.2,23.0,22.0,3.5,0.0,-0.9997620270799091,-5.908183607583874,4.115017188187336
1410,2022-01-09 12:15:00,180.0,7.2,23.0,22.0,3.5,0.0,-0.9978589232386035,-5.908183607583874,4.115017188187336
1409,2022-01-09 12:35:00,180.0,6.7,23.0,22.0,3.5,0.0,-0.9883615104677607,-5.4978930792794385,3.8292521056743265
1408,2022-01-09 12:55:00,180.0,6.7,23.0,22.0,3.5,0.0,-0.9713420698132615,-5.4978930792794385,3.8292521056743265
1407,2022-01-09 13:15:00,180.0,6.7,23.0,22.0,3.5,0.0,-0.9469301294951057,-5.4978930792794385,3.8292521056743265
1406,2022-01-09 13:35:00,180.0,6.7,23.0,22.0,3.5,0.0,-0.9153114791194472,-5.4978930792794385,3.8292521056743265
1405,2022-01-09 13:55:00,180.0,7.2,23.0,22.0,3.5,0.0,-0.876726755707508,-5.908183607583874,4.115017188187336
1404,2022-01-09 14:15:00,180.0,8.2,23.0,22.0,3.5,0.0,-0.8314696123025455,-6.728764664192744,4.686547353213354
1403,2022-01-09 14:35:00,180.0,8.8,23.0,22.0,3.5,0.0,-0.7798844830928815,-7.221113298158069,5.029465452228966
1402,2022-01-09 14:55:00,180.0,7.7,23.0,22.0,3.5,0.0,-0.7223639620597556,-6.31847413588831,4.400782270700345
1401,2022-01-09 15:15:00,180.0,7.2,23.0,22.0,3.5,0.0,-0.6593458151000691,-5.908183607583874,4.115017188187336
1400,2022-01-09 15:35:00,170.0,6.7,23.0,22.0,3.5,0.0,-0.5913096483635822,1.4981121609456483,6.53036445791709
1399,2022-01-09 15:55:00,180.0,6.7,23.0,22.0,3.5,0.0,-0.5187732581605214,-5.4978930792794385,3.8292521056743265
1398,2022-01-09 16:15:00,170.0,5.7,23.0,22.0,3.5,0.0,-0.44228869021900136,1.2745133309537604,5.5556831955414046
1397,2022-01-09 16:35:00,180.0,4.6,23.0,22.0,4.3,0.0,-0.3624380382837018,-3.774672860400808,2.629038759119686
1396,2022-01-09 16:55:00,180.0,3.6,23.0,22.0,4.3,0.0,-0.27982901403099236,-2.954091803791937,2.057508594093668
1395,2022-01-09 17:15:00,170.0,2.6,24.0,22.0,4.3,0.0,-0.19509032201612866,0.5813569579789083,2.5341712821767812
1394,2022-01-09 17:35:00,170.0,1.5,24.0,22.0,4.3,0.0,-0.10886687485196507,0.33539824498783166,1.4620218935635274
1393,2022-01-09 17:55:00,180.0,2.1,23.0,22.0,4.3,0.0,-0.021814885034560836,-1.7232202188786299,1.2002133465546396
1392,2022-01-09 18:15:00,190.0,2.6,23.0,22.0,5.2,0.0,0.06540312923014237,-2.175425635939814,-1.4239112691793183
1391,2022-01-09 18:35:00,190.0,3.1,23.0,22.0,5.2,0.0,0.15212338618991592,-2.5937767197743935,-1.6977403594061102
1390,2022-01-09 18:55:00,180.0,3.1,23.0,22.0,5.2,0.0,0.23768589232617307,-2.5438012754875015,1.7717435115806583
1389,2022-01-09 19:15:00,170.0,3.6,23.0,22.0,5.2,0.0,0.3214394653031615,0.804955787970796,3.508852544552466
1388,2022-01-09 19:35:00,160.0,3.1,24.0,22.0,5.2,0.0,0.402746689858737,3.061698297825336,0.4858019484249091
1387,2022-01-09 19:55:00,170.0,3.6,24.0,22.0,5.2,0.0,0.48098876891938736,0.804955787970796,3.508852544552466
